"Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sandisfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Savoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheffield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stockbridge","62","11","","","","","","","","","","","","1","6","4","","","44","","","5","4","8","","","2","","5","","1","","","","","","3","3","","","","7","2","4","7","6","","","","","","","","","","1","",""
"Tyringham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West Stockbridge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Williamstown","97","17","","","","1","2","2","","","2","","1","1","8","2","","","71","","","2","","15","","","","1","","","","","","","","","8","7","","1","","35","2","","9","2","","","","","","5","","","","2","",""
"Windsor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acushnet","202","60","","","","","4","1","3","","2","2","2","7","32","11","","","129","1","","3","4","41","","","26","3","18","","","1","","1","","","","8","","4","1","11","5","2","13","11","","","","","","1","","","","1","",""
"Attleboro","1,925","543","","","","4","15","10","3","2","18","","3","102","344","57","","","1,305","3","","52","52","261","7","28","108","44","4","1","60","104","9","15","4","","89","64","1","118","92","121","53","15","77","22","4","","","","","13","3","","","31","4",""
"Berkley","56","24","","","","","1","1","","","1","","1","3","11","7","","","27","","","3","","11","","","3","","","","","","","","","","","2","","2","","4","1","1","5","2","","","","","","1","","","","2","",""
"Bristol Comm College","14","","","","","","","","","","","","","","","","","","13","","","","","1","","","4","","3","","","","","","","","1","3","","","","1","","","1","1","","","","","","","","","","","",""
"Bristol State Police","207","15","","","","","","","","","","","","2","11","2","","","10","","","1","1","2","","","1","1","","","","1","","","","","","","","1","","1","1","","182","153","2","","","","","","","","","27","",""
"Bristol State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dartmouth","1,183","348","","","","3","6","5","1","","5","1","3","43","196","91","","","778","","","39","8","110","2","2","69","22","","","9","82","","8","","","187","51","","52","20","77","17","23","57","47","","","","","","2","","","","7","1",""
"Dighton","117","49","","","","","3","3","","","","2","4","8","14","18","","","65","","","6","","20","","","2","","17","","","","","2","","","","4","","2","","7","4","1","3","3","","","","","","","","","","","",""
"Easton","491","114","","","","1","6","4","1","1","8","3","3","26","57","10","","","344","","","13","10","59","2","1","42","4","73","","","1","","4","3","","15","15","","37","1","48","12","4","33","24","","","","","","5","","","","3","1",""
"Fairhaven","590","234","","","","","8","6","2","","1","","9","31","120","64","","1","318","","1","8","4","93","1","2","29","6","24","","","2","","4","","","26","13","","17","","66","16","6","38","19","","","1","","","4","","","","14","",""
"Fall River","4,269","2,018","3","","","24","55","55","","","4","","19","734","1,017","162","","","1,853","13","1","365","20","541","","4","64","8","6","","1","78","","92","","","71","58","","89","5","281","126","30","398","217","","","9","","","26","12","","","134","",""
"Freetown","228","101","","","","","4","3","1","","3","","4","13","49","28","","","115","","","10","3","33","1","2","10","","19","","","1","","","","","2","6","","3","","18","3","4","12","4","","","","","","1","","","","7","",""
"Mansfield","590","173","","","","","7","6","1","","1","1","5","28","107","24","","","394","","","18","25","82","","2","23","12","35","","1","51","","3","1","","25","13","","38","10","39","13","3","23","12","","","","","","4","","","","6","1",""
"MBTA - Bristol County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Bedford","7,024","2,884","4","1","","12","52","34","17","1","67","","13","478","1,645","612","","","3,373","10","1","262","51","947","56","16","277","12","145","6","","9","","84","1","1","180","143","","414","129","404","178","47","767","551","","","2","","","29","9","","","122","54",""
"North Attleborough","534","139","1","","","2","5","5","","","","","","40","77","14","","","391","","","20","","43","1","3","87","6","","","","3","5","3","","","80","2","","49","5","75","9","","4","4","","","","","","","","","","","",""
"Norton","126","56","","","","","4","4","","","1","","6","21","22","2","","","63","","","1","2","25","","","5","","4","","","","","1","","1","3","1","","4","","15","1","","7","6","","","","","","1","","","","","",""
"Raynham","307","57","","","","1","5","5","","","2","","","23","22","4","","","194","","","11","8","19","2","1","27","1","6","","","1","","4","","","61","4","1","5","2","25","8","8","56","47","","","","","","1","","","","8","",""
"Rehoboth","176","44","","","","1","1","1","","","","","5","11","21","5","","","118","","","11","2","37","","","7","","22","","","1","","1","","","","2","","6","3","20","6","","14","3","","","","","","1","","","","10","",""
"Seekonk","628","101","1","","","","8","8","","","1","2","3","24","43","19","","","492","1","","45","11","93","","","45","6","36","","","1","","3","1","","77","9","","22","10","97","22","13","35","28","","","","","","2","","","","4","1",""
"Somerset","510","176","","1","","2","7","6","1","","4","","7","31","83","41","","","305","1","","9","6","63","1","","42","","55","","","2","","2","","","13","13","","16","7","59","8","8","29","18","","","","","","3","","","","8","",""
"Stonehill College","42","9","","","","","2","2","","","5","","","","2","","","","33","1","","","","21","","1","","","","","1","","","","","","","4","","","","4","1","","","","","","","","","","","","","","",""
"Swansea","390","138","","","","","5","5","","","3","1","3","16","69","41","","","235","","","19","7","43","","","28","2","17","","","","","1","","","23","10","","15","7","45","12","6","17","7","","","","","","2","","","","8","",""
"Taunton","1,761","665","2","1","","7","28","17","10","1","12","","22","179","350","63","1","","984","1","","74","14","234","3","1","63","5","33","","","1","","19","2","3","40","71","","64","4","246","90","16","112","66","","","4","","","11","3","","","28","",""
"U-Mass Dartmouth","87","26","","","","","6","6","","","1","","","2","8","9","","","61","","","2","","28","","","2","","","","","","","","","","","10","","1","","18","","","","","","","","","","","","","","","",""
"Uncategorized","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Westport","337","104","","","","2","7","2","5","","","1","2","22","49","21","","","210","1","","10","2","38","4","2","35","1","41","","","1","","","","","4","8","","9","1","36","13","4","23","21","","","","","","","","","","2","",""
"Wheaton College","25","5","","","","","","","","","1","","","","4","","","","20","","","2","","10","","","","","","","","","","","","","","","","4","","3","","1","","","","","","","","","","","","","",""
"Aquinnah","4","2","","","","","","","","","","","","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","",""
"Chilmark","20","9","","","","","1","1","","","","","1","2","5","","","","11","","","","","3","","","4","","","","","","","","","","1","1","","","","2","","","","","","","","","","","","","","","",""
"Dukes State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dukes State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Edgartown","130","50","","","","","1","1","","","","","","25","21","3","","","77","","","3","2","19","","","15","","","","","","","","1","","4","3","","2","","26","2","","3","1","","","","","","1","","","","1","",""
"Gosnold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Dukes County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Bluffs","125","63","","","","","2","2","","","","","","22","36","3","","","56","","","6","","15","","","6","","","","","1","","","","","6","1","","1","","20","","","6","5","","","","","","","","","","1","",""
"Tisbury","146","61","","","","","1","1","","","","","","24","22","14","","","79","1","","8","3","20","","","7","","","","","","","","","","9","","","","","29","2","","6","4","","","","","","","","","","2","",""
"West Tisbury","54","28","","","","","","","","","","","","14","13","1","","","23","","","2","","3","","","6","","","","","","","","","","2","1","","","","8","1","","3","1","","","","","","1","","","","1","",""
"Amesbury","288","91","","","","","2","2","","","6","","2","15","49","17","","","172","","","6","10","56","","1","19","1","21","","","","","3","","","1","11","","8","","30","4","1","25","18","","","","","","4","","","","2","1",""
"Andover","570","91","","","","","","","","","1","","1","4","80","5","","","452","1","","37","2","57","1","1","48","17","5","","7","110","4","","3","","8","17","","41","8","76","9","","27","16","1","","","","","4","","","","6","",""
"Beverly","536","110","","","","","6","6","","","5","","","38","45","16","","","402","2","","13","3","88","","1","20","14","4","","35","21","3","3","1","","13","14","","53","4","95","15","","24","14","5","","","","","1","","","","3","1",""
"Boxford","83","3","","","","","","","","","","","","","3","","","","80","","","","2","17","","","19","10","","11","1","6","1","","","","","4","","3","","4","2","","","","","","","","","","","","","","",""
"Danvers","833","244","","","","1","2","2","","","11","","","42","157","31","","","549","1","","19","20","111","","4","50","24","64","","8","","","4","4","","95","45","","38","5","35","17","5","40","21","","","","","","4","1","","","10","4",""
"Endicott College","15","7","","","","","2","1","","1","1","","","","4","","","","7","","","","","","","","","","","","","","","","","","","3","","","1","3","","","1","","","","","","","","","","","","1",""
"Essex","55","16","","","","","1","1","","","2","","","1","3","9","","","32","","","1","2","9","","","2","2","8","","","","","","","","","","","","","8","","","7","4","","","","","","","","","","3","",""
"Essex State Police","182","26","","","","1","","","","","","","","13","12","","","","10","1","","1","","","","","","","1","","","","","","","","","","","2","","1","3","1","146","126","","","","","","","","","","20","",""
"Essex State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Georgetown","123","25","","","","","2","2","","","","1","","4","16","2","","","90","","","6","2","14","","","16","3","22","","","7","","","","1","2","2","","","","12","3","","8","3","","","","","","4","","","","1","",""
"Gloucester","729","252","","","","3","4","4","","","9","","1","45","153","37","","","409","1","","24","10","110","1","","52","3","30","","","","","2","1","3","16","33","","23","","69","22","9","68","52","","","","","","3","1","","","12","",""
"Gordon College","19","","","","","","","","","","","","","","","","","","19","","","1","","2","","","1","","","","","","","","","","","6","","","","9","","","","","","","","","","","","","","","",""
"Groveland","24","4","","","","","","","","","","","","1","3","","","","19","","","2","","8","","","","1","","","","","","","","","","","","","2","4","2","","1","1","","","","","","","","","","","",""
"Hamilton","101","17","","","","","","","","","","","","4","6","7","","","81","","","6","3","22","","","10","2","11","4","3","1","","","","","","","","","","16","1","2","3","2","","","","","","","","","","1","",""
"Haverhill","2,811","1,463","1","","","14","19","19","","","","","7","347","773","302","","","1,125","3","","133","30","321","","6","87","32","1","","","","","12","10","","41","18","","30","2","338","61","","223","153","","","","","","18","1","","","51","",""
"Ipswich","171","42","","","","","","","","","","","1","15","22","4","","","121","","","18","3","17","","","15","2","20","","","2","","","","","2","4","","10","","18","7","3","8","2","","","","","","3","","","","3","",""
"Lawrence","2,940","1,124","6","1","","16","18","18","","","18","","3","298","670","94","","","1,495","5","","65","31","412","1","2","39","27","","","2","20","","43","6","","63","12","","182","205","171","157","52","321","204","","","","","","7","1","","","109","",""
"Lynn","3,060","1,436","1","","","12","27","27","","","32","","2","381","886","95","","","1,439","5","2","138","14","300","","7","72","39","35","","","","","48","38","","99","31","","81","20","370","140","","185","116","","","","","","3","","","","66","",""
"Lynnfield","168","30","","","","","1","1","","","","","","10","12","7","","","137","","","2","3","24","","","10","2","22","","","","","","2","","7","5","","3","","50","7","","1","1","","","","","","","","","","","",""
"Manchester-by-the-sea","64","9","","","","1","","","","","","","","4","1","3","","","51","","","3","","14","","","","4","1","","11","","","","","","","4","","1","","9","2","2","4","2","1","","","","","","","","","1","",""
"Marblehead","350","56","","","","1","","","","","","","2","14","28","11","","","286","1","","11","11","96","1","","42","4","18","","","","","1","","","2","8","","25","","56","8","2","8","4","","","","","","1","","","","3","",""
"MBTA - Essex County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Merrimac","48","17","","","","","3","3","","","","","","3","10","1","","","25","","","2","1","8","","","3","","2","","","","","","","","","1","","1","","7","","","6","3","","","","","","2","","","","1","",""
"Merrimack College","76","24","","","","","","","","","","","","3","21","","","","48","","","5","","18","","1","","1","1","","","","","","","","","3","","","","17","","2","4","1","","","","","","","","","","3","",""
"Methuen","1,178","342","","","","","9","6","2","1","6","","","76","234","17","","","805","1","","24","19","99","","1","82","34","27","","31","67","1","11","2","","120","7","","82","44","101","41","11","31","21","","","","","","2","","","","7","1",""
"Middleton","109","33","","","","","","","","","1","","1","3","22","6","","","71","","","6","3","19","","","16","","7","","","","","","1","","1","5","","","","11","2","","5","","","","","","","1","2","1","","1","",""
"Nahant","46","14","","","","","1","1","","","","","1","5","5","2","","","31","","","","","9","","","7","","1","","","1","","","","","","5","","3","","2","1","2","1","1","","","","","","","","","","","",""
"Newbury","135","40","","","","1","","","","","","","1","5","21","12","","","78","1","","9","1","15","","1","16","","19","","","","","","","","","4","","3","","7","1","1","17","2","","","","","","15","","","","","",""
"Newburyport","385","93","","","","","4","3","1","","1","","1","16","47","24","","","284","2","","7","3","73","","2","54","2","37","","2","1","1","1","1","","24","16","","26","1","24","3","4","8","4","","","","","","1","2","","","1","",""
"North Andover","378","60","","","","","2","1","1","","3","","1","14","28","12","","","301","2","","15","9","50","","2","43","6","54","","","2","1","2","","","16","13","","15","4","49","14","4","17","11","","","","","","1","","","","5","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Essex Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peabody","1,360","419","","","","3","16","13","3","","1","","5","116","199","79","","","898","2","","49","16","221","","2","92","9","86","","","1","","14","4","2","53","16","","54","","235","36","6","43","25","","","3","","","5","1","","","7","2",""
"Rockport","64","25","","","","","","","","","","1","1","4","15","4","","","32","","","4","","16","","","1","","","","1","","","1","","","3","1","","1","","3","","1","7","4","","","","","","","","","","2","1",""
"Rowley","78","17","","1","","","","","","","","","1","6","7","2","","","54","","","6","2","11","1","","5","","10","","","1","","","","","1","1","","1","","14","1","","7","3","","","","","","1","","","","2","1",""
"Salem","2,204","653","","","","2","7","7","","","10","","","81","400","153","","","1,407","","","69","7","395","","1","152","39","","38","39","120","","15","","","74","11","","85","16","301","41","4","144","98","5","","","","","","","","","39","2",""
"Salem State College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Salem State University","22","4","","","","","3","3","","","","","","","","1","","","17","","","","","12","","","","","","","","1","","","","","","","","","","4","","","1","1","","","","","","","","","","","",""
"Salisbury","344","100","","","","2","8","6","","2","1","1","5","10","60","13","","","220","","","16","5","56","","1","29","1","19","","","","","1","1","","1","6","","15","","51","13","5","24","14","","","1","","","6","","","","3","",""
"Saugus","718","155","1","","","11","8","8","","","2","","4","49","67","13","","","533","","","34","9","109","3","","41","12","49","","","","","5","1","","130","8","","29","2","72","22","7","30","13","","","","","","","","3","","14","",""
"Swampscott","281","47","","","","","","","","","1","","","4","40","2","","","227","1","","12","3","26","","","41","37","","","","","","2","7","","19","2","","14","","59","4","","7","4","","","","","","2","","","","1","",""
"Topsfield","74","15","","","","","","","","","1","","","6","8","","","","57","","","","5","12","1","","7","1","22","","","","","","","","","","","1","","7","","1","2","2","","","","","","","","","","","",""
"Wenham","52","8","","","","","","","","","","","1","","4","3","","","41","","","1","","14","","","4","","9","","","","","","","","","2","","2","","9","","","3","2","","","","","","","","","","1","",""
"West Newbury","55","10","","","","","","","","","","1","","3","4","2","","","31","","","1","","6","","","3","","4","","","","","","","","1","3","","","","11","1","1","14","9","","","","","","1","","","","4","",""
"Ashfield","17","2","","","","","","","","","","","","1","","1","","","15","","","1","","3","","","1","","","","1","","","","","","","","","1","","7","1","","","","","","","","","","","","","","",""
"Bernardston","47","8","","","","","1","1","","","","1","1","2","1","2","","","37","","","4","","6","","","2","","3","","1","","","","1","","","4","","6","","3","7","","2","1","","","","","","","","","","1","",""
"Buckland","14","6","","","","","","","","","","","","1","5","","","","8","","","","","3","","","","","2","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","",""
"Charlemont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Conway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Deerfield","106","30","","","","","1","1","","","","","1","10","16","2","","","60","","","8","2","15","","1","8","2","3","","","","","","","","4","7","","4","","5","","1","16","6","","","","","","","","","","9","1",""
"Erving","62","20","","","","","1","1","","","2","","","3","9","5","","","27","","","2","1","7","","","2","","5","","","","","","","","","2","","1","","5","1","1","15","14","1","","","","","","","","","","",""
"Franklin State Police","139","25","","","","","","","","","","","","8","16","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","1","2","111","87","6","","","","","2","","","","16","",""
"Franklin State Police Holden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gill","24","2","","","","","","","","","","","","2","","","","","18","","","","","6","","","2","","","","","","","","","","1","5","","","1","2","","1","4","3","","","","","","1","","","","","",""
"Greenfield","804","243","","","","1","18","8","10","","12","","7","47","148","10","","","496","4","","37","9","99","1","","33","2","18","","","","","1","3","1","37","31","","48","","145","18","9","65","54","","","","","","4","","","","7","",""
"Greenfield CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Heath","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
