"Savoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheffield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stockbridge","52","13","","","","","2","1","1","","","","","2","6","3","","","38","","","8","","7","2","","1","","3","","","","","","","","1","4","","","","11","1","","1","1","","","","","","","","","","","",""
"Tyringham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West Stockbridge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Williamstown","248","36","","1","","","6","6","","","2","","4","5","13","5","","","168","","","12","1","24","","","7","1","1","","","","","1","","","2","42","","","","74","1","2","44","41","","","","","","3","","","","","",""
"Windsor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acushnet","341","86","","","","1","1","1","","","","1","3","18","52","10","","","237","","","61","2","64","1","","8","5","10","","","1","","1","","","2","4","","8","","57","9","4","18","9","","","","","","1","","1","","7","",""
"Attleboro","1,996","588","","","","1","11","10","1","","27","1","2","68","367","111","","","1,277","4","","140","38","173","11","1","71","36","85","1","17","","","15","10","1","197","122","2","168","38","77","34","36","131","91","","","","","","9","2","","","29","",""
"Berkley","87","28","","","","","","","","","","","3","7","17","1","","","52","","","13","","5","","","3","5","2","","","","","","2","","","1","","4","","10","5","2","7","3","","","","","","","","","","4","",""
"Bristol Comm College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dartmouth","1,764","373","","","","9","6","6","","","1","1","8","59","181","108","","","1,346","","","101","25","237","3","","96","16","39","","","","","7","1","2","343","57","","67","3","289","36","24","45","37","","","","","","2","2","","","4","",""
"Dighton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easton","551","111","1","","","1","9","9","","","2","1","1","24","53","19","","","418","","","39","9","77","2","1","27","8","28","","","","","4","","2","18","23","","56","","98","19","7","22","17","","","","","","1","","","","4","",""
"Fairhaven","968","261","","","","","9","9","","","","","2","43","137","70","","","674","","","69","10","146","","1","39","16","17","","","","","4","1","","106","46","","58","","130","27","4","33","19","1","","","","","3","1","","","9","",""
"Fall River","6,223","2,459","1","","","61","67","46","21","","59","","19","716","1,274","262","","","3,360","49","","508","67","672","11","7","168","17","92","","","","","191","10","7","204","206","","284","","538","246","83","404","257","","","1","","","15","27","1","","103","",""
"Freetown","322","85","","","","","3","3","","","1","1","6","16","40","18","","","230","3","","22","2","63","1","1","12","","19","","","","","2","","","3","26","","13","","43","18","2","7","3","","","","","","","","","","4","",""
"Mansfield","724","221","","","","3","9","5","4","","1","","7","27","143","31","","","450","3","","43","28","92","","","55","12","36","","","","","3","1","","38","31","","1","2","81","20","4","53","46","","","","","","","","","","7","",""
"MBTA - Bristol County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Bedford","9,501","3,461","3","","","16","32","19","12","1","52","","9","539","2,060","750","","","5,360","22","","626","69","1,434","2","5","265","35","143","","","","","239","12","7","379","166","","365","152","1,041","286","112","680","514","","","","","","14","39","1","","112","",""
"North Attleborough","778","173","","","","","5","5","","","","1","2","25","123","17","","","584","1","","55","5","67","9","","","45","","","16","","","5","","","160","1","","50","6","149","14","1","21","17","","","","","","","","","","4","",""
"Norton","70","17","1","","","","2","2","","","","","","7","6","1","","","52","","","16","","7","","","4","5","","","","","","","","","1","3","","","","13","2","1","1","1","","","","","","","","","","","",""
"Raynham","562","118","","1","","","3","3","","","","","1","23","69","21","","","408","","","27","18","30","","","43","4","5","","","","","4","1","","106","8","","11","1","121","29","","36","34","","","","","","","","","","2","",""
"Rehoboth","354","82","","","","1","2","2","","","1","","","14","33","31","","","262","1","","35","8","87","1","1","21","2","29","","","","","1","","","6","5","","11","1","48","4","1","10","6","","","","","","2","","","","2","",""
"Seekonk","703","73","","","","","3","3","","","1","3","","25","28","13","","","567","","","35","12","119","","","36","29","29","","","","","2","","3","105","5","","6","","168","13","5","63","51","","","","","","3","3","","","6","",""
"Somerset","698","217","","","","","13","7","6","","11","","11","25","108","49","","","435","1","","29","14","84","3","","39","12","27","","","","","5","2","2","28","43","","36","","81","19","10","46","35","","","","","","6","","","","5","",""
"Stonehill College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swansea","620","159","","","","1","3","3","","","3","","5","28","95","24","","","438","","","29","8","81","3","2","33","10","24","","","","","3","","2","82","49","","28","1","65","12","6","23","15","","","","","","4","","","","4","",""
"Taunton","1,662","528","5","","","2","13","11","2","","","","2","157","314","35","","","1,038","7","","209","27","163","1","","40","8","","","","","","36","9","","77","18","","42","1","310","90","","96","67","","","","3","","3","1","","1","21","",""
"U-Mass Dartmouth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uncategorized","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Westport","418","89","","","","1","5","","4","1","2","","1","18","44","18","","","305","1","","48","4","84","1","","20","3","15","","","","","","","","6","8","","24","1","71","10","9","24","18","1","","","","","1","","","","4","",""
"Wheaton College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aquinnah","8","1","","","","","","","","","","","","","1","","","","6","","","1","","1","","","","","","","","","","","","","","","","","","4","","","1","1","","","","","","","","","","","",""
"Chilmark","24","12","","","","","","","","","","","","4","8","","","","11","","","2","","2","","","2","","","","","","","","","","","","","1","","4","","","1","1","","","","","","","","","","","",""
"Dukes State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dukes State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Edgartown","179","34","","","","","3","3","","","","","","6","19","6","","","136","","","13","2","29","","","3","","","","","","","","1","","10","1","","","","76","1","","9","8","","","","","","","","","","1","",""
"Gosnold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Dukes County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Bluffs","305","85","","","","","1","1","","","","","1","28","47","8","","","205","2","","29","9","35","","","11","","","","","","","2","4","","17","3","","2","","86","5","","15","11","","","","","","2","","","","2","",""
"Tisbury","208","67","","","","","","","","","","","1","27","27","12","","","134","","","12","3","26","","","16","","","","","","","","1","","7","8","","1","","57","3","","7","6","","","","","","","","","","1","",""
"West Tisbury","56","14","","","","","","","","","","","","7","7","","","","39","","","9","3","11","","","2","","","","","","","","1","","1","1","","","","9","2","","3","3","","","","","","","","","","","",""
"Amesbury","506","156","","","","","8","2","","6","3","","","104","21","20","","","314","1","3","37","22","89","","","50","","","","","","","4","1","","2","28","","10","","54","9","4","36","33","","","","","","","","","","3","",""
"Andover","597","98","","","","1","3","3","","","2","","1","19","68","4","","","436","3","","28","7","99","","1","12","52","11","","10","6","5","2","1","","11","35","","49","11","76","16","1","63","61","","","","","","","1","","","1","",""
"Beverly","905","291","1","","","","5","5","","","2","","","55","188","40","","","558","1","","37","3","133","","","12","36","31","","5","","","4","1","3","28","25","","57","7","158","17","","56","32","18","","","","","2","1","","","3","",""
"Boxford","46","1","","","","","","","","","","","","","","1","","","44","","","1","1","22","","","1","4","","","","1","","","","","","6","","","","8","","","1","","","","","","","","","","","1","",""
"Danvers","1,227","220","1","","","1","","","","","9","","1","30","126","52","","","953","1","","29","40","133","22","","43","51","32","","3","","","7","8","","335","66","","72","16","64","22","9","54","28","","","","","","3","3","","","20","",""
"Endicott College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Georgetown","163","24","","","","","","","","","","1","","2","16","5","","","123","","","6","2","28","","","16","7","16","","","","","","","","1","12","","12","1","17","2","3","16","15","","","","","","1","","","","","",""
"Gloucester","789","296","","","","","4","4","","","4","","2","66","158","62","","","437","2","","22","8","111","1","","29","22","14","","","","","4","4","2","31","42","","11","","113","15","6","56","45","","","","","","2","","1","","8","",""
"Gordon College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Groveland","38","11","","","","","","","","","","","","2","9","","","","27","","","4","","6","","","2","7","1","","","","","","","","","2","","3","","2","","","","","","","","","","","","","","","",""
"Hamilton","92","19","","","","1","","","","","","","1","6","5","6","","","70","","","4","1","18","","","8","6","6","","","","","","","","","7","","4","","14","1","1","3","3","","","","","","","","","","","",""
"Haverhill","3,338","1,229","1","","","3","20","20","","","","","2","317","657","229","","","1,865","7","","253","30","548","","","109","47","","","","","","37","16","","73","21","","208","5","420","91","","244","168","","","1","","","6","1","","","68","",""
"Ipswich","286","63","","","","","","","","","1","","","18","36","8","","","214","2","","8","10","86","","","10","5","19","","","","","","","1","5","11","","5","","51","1","","9","7","","","","","","","","","","2","",""
"Lawrence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lynn","5,596","1,791","4","","","15","43","41","2","","39","","10","513","1,037","130","","","3,368","4","","378","56","876","1","1","138","71","40","1","","","","176","49","","158","50","","337","12","793","227","","437","277","","","3","","","4","56","","","97","",""
"Lynnfield","203","36","1","","","","","","","","","","","4","21","10","","","165","","","14","2","33","1","","6","7","14","","","","","4","1","1","13","8","","14","","39","6","2","2","","","","","","","1","","","","1","",""
"Manchester-by-the-sea","58","10","","","","","2","","","2","","","1","3","","4","","","39","","","2","","7","","","","5","","","9","","","","","","","3","","3","1","6","1","2","9","6","","","","","","1","","","","2","",""
"Marblehead","393","74","","","","","2","2","","","1","","3","19","32","17","","","293","","","21","9","83","1","","20","18","","","","","","1","","","1","21","","22","","87","7","2","26","22","","","","","","1","2","","","1","",""
"MBTA - Essex County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Merrimac","113","30","","","","","1","1","","","","","1","5","17","6","","","75","1","","11","1","17","","","5","5","5","","","","","1","1","","","12","","","","14","1","1","8","5","1","","","","","","","","","2","",""
"Merrimack College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methuen","1,760","235","1","","","1","1","1","","","1","","","53","113","65","","","1,390","3","","130","14","238","1","","80","153","34","","3","","","25","1","","183","4","","196","17","216","87","5","135","128","1","","","","","2","","","","4","",""
"Middleton","172","28","","","","2","2","","","2","","","","6","11","7","","","143","","1","3","19","66","","","2","","","","","","","","","","","1","","3","","47","1","","1","1","","","","","","","","","","","",""
"Nahant","75","21","","","","","","","","","","","1","4","7","9","","","50","","1","3","","13","","","4","","3","","","","","","","","1","4","","","","16","2","3","4","1","","","","","","","1","","","2","",""
"Newbury","133","54","","","","","2","2","","","1","","1","10","34","6","","","67","","","7","1","10","3","","9","3","13","","","","","","","","","3","","","","14","3","1","12","8","","","","","","1","","","","3","",""
"Newburyport","523","103","","","","","5","3","2","","","1","3","11","63","20","","","390","","","24","11","101","3","","20","12","38","","","","","2","","1","25","31","","25","3","87","5","2","30","25","","","","","","2","","1","","2","",""
"North Andover","318","65","","","","1","","","","","","","","11","50","3","","","226","1","","11","3","17","1","1","1","18","","","","","","1","","","62","","","17","1","83","7","2","27","26","","","","","","","","","","1","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Essex Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peabody","1,855","475","1","","","1","16","12","4","","12","","1","167","182","95","","","1,291","","","60","25","282","4","","79","47","88","","","","","22","4","6","136","63","","102","","302","44","27","89","64","","","","","","3","1","","","21","",""
"Rockport","64","23","","","","","3","","3","","2","","","1","14","3","","","38","1","","2","2","14","","","5","","","","","","","1","","","1","7","","","","5","","","3","2","","","","","","","","","","1","",""
"Rowley","95","33","","","","","1","1","","","","","","6","14","12","","","55","","","10","2","13","","","1","","6","","","","","1","","","","2","","","1","15","1","3","7","2","","","","","","1","","","","4","",""
"Salem","2,687","711","2","","","7","11","9","","2","16","","1","86","429","159","","","1,834","2","","118","12","448","1","","97","79","69","","24","1","","33","1","1","219","148","","144","7","384","45","1","142","97","17","","","","","1","4","","","22","1",""
"Salem State College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Salem State University","114","21","","","","1","5","5","","","","","","3","9","3","","","90","","","12","","31","","","1","3","","","","","","","","","1","","","2","","40","","","3","1","","","","","","","","","","2","",""
"Salisbury","509","135","","","","2","8","8","","","","1","1","22","80","21","","","308","","","37","5","90","2","","21","9","8","","","","","4","1","2","9","21","","11","","75","8","5","66","58","","","","","","","","","","8","",""
"Saugus","1,349","221","","","","1","7","5","2","","2","1","5","65","113","27","","","1,053","","","46","23","219","1","","47","31","57","","","","","19","2","4","181","21","","69","2","290","32","9","75","60","","","","","","1","2","1","","11","",""
"Swampscott","374","47","","","","","2","2","","","1","","","8","32","4","","","318","5","","27","6","68","","1","27","17","","","","","","","1","","25","7","","39","","89","6","","9","8","","","","","","","","","","1","",""
"Topsfield","36","6","","","","","1","","","1","","","","2","1","2","","","17","","","1","1","2","","","2","","","","","","","","","","","","","2","","8","","1","13","10","","","","","","1","","","","2","",""
"Wenham","24","8","","","","","1","1","","","","","","5","","2","","","16","","","1","1","3","","","1","","","","","","","","","","","","","2","","8","","","","","","","","","","","","","","","",""
"West Newbury","93","16","","","","","1","1","","","","","","","11","4","","","71","","","5","2","29","1","1","2","","9","","","","","","","","1","4","","6","","8","2","1","6","5","","","","","","1","","","","","",""
"Ashfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bernardston","49","11","","","","","1","1","","","","","","1","7","2","","","34","","","4","2","6","","","2","","1","","","","","","","1","","7","","1","","5","2","3","4","3","","","","","","","","","","1","",""
"Buckland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Charlemont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Conway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Deerfield","148","39","","","","","1","","1","","","","1","5","21","11","","","101","1","","6","1","22","1","","9","4","7","","","","","","","","4","10","","3","","30","2","1","8","7","","","","","","","","","","1","",""
"Erving","128","21","","","","","1","1","","","","","2","2","10","6","","","62","2","","11","2","12","1","1","3","2","4","","","","","","1","","","5","","1","","16","","1","45","40","","","","","","1","","","","4","",""
"Franklin State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Holden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Greenfield","1,003","304","3","","","2","27","18","9","","3","1","28","80","137","23","","","597","4","","75","11","106","2","","25","9","7","","","","","9","3","4","52","41","","48","","173","15","13","102","83","","","1","","","2","1","","","15","",""
"Greenfield CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Heath","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Leverett","38","2","","","","","","","","","","","","1","","1","","","36","","","2","","6","","","1","2","","","","","","","","","2","7","","7","","8","1","","","","","","","","","","","","","","",""
"Leyden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Franklin County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Monroe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
