"Harwich","252","86","","","","","5","5","","","1","2","2","9","58","9","","","153","1","","17","1","24","","1","14","3","16","","","","","","","","6","9","","","","56","5","","13","4","","","","","","3","","","","6","",""
"Mashpee","328","98","","","","","8","6","2","","1","","4","15","42","28","","","203","","1","9","7","61","1","","31","","20","","","1","","1","","","18","5","","1","","44","1","2","27","21","1","","","","","2","1","","","2","",""
"MBTA - Barnstable County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Orleans","168","36","","","","","2","2","","","","","","3","25","6","","","124","","","8","2","29","1","","10","2","4","","5","8","","1","","","8","8","","","1","29","4","4","8","7","","","","","","1","","","","","",""
"Provincetown","164","45","","","","4","3","2","1","","1","","1","14","16","6","","","111","","","6","4","37","","","5","4","4","","1","","","","","","11","7","","3","","23","3","3","8","5","","","","","","1","","","","2","",""
"Sandwich","429","135","","","","","4","3","1","","2","1","11","19","74","23","1","","272","","","14","12","56","","","19","2","73","","","","","1","","","9","8","","6","1","66","3","2","22","9","","","","","","3","1","","","9","",""
"Truro","40","12","","","","","2","2","","","","","","2","6","2","","","27","","","4","","6","","","3","","2","","","","","1","","","","2","","","","8","1","","1","1","","","","","","","","","","","",""
"Wellfleet","48","16","","","","","3","3","","","","","","5","5","3","","","31","","","3","1","16","","","1","","","","","","","","","","","2","","2","","6","","","1","1","","","","","","","","","","","",""
"Yarmouth","889","308","","","","4","16","16","","","7","","10","60","153","56","1","1","504","1","","40","18","114","","2","52","9","40","","","2","","5","4","","25","16","","22","","141","10","3","77","56","","","1","","","4","","","","16","",""
"Adams","272","79","","","","1","4","2","2","","4","","1","14","50","5","","","169","","","23","4","40","1","","13","1","4","","","","","","","","12","8","","17","","37","5","4","24","20","","","","","","1","","","","3","",""
"Alford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Becket","15","6","","","","","","","","","","","","2","4","","","","7","","","1","","1","","","","","1","","","","","","","","","2","","","","2","","","2","1","","","","","","","","","","1","",""
"Berkshire State Police","152","37","","1","","","","","","","","","","2","34","","","","17","","","4","","3","","","","2","","","","1","","","","","1","","","","","3","2","1","98","88","","","","","","2","","","","8","",""
"Berkshire State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Berkshire State Police Weston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cheshire","26","6","","","","","","","","","","","","1","3","2","","","12","","","","","4","1","","1","","1","","","","","","","","","4","","","","","1","","8","4","3","","","","","","","","","1","",""
"Clarksburg","11","3","","","","","","","","","","","","3","","","","","7","","","2","","2","","","1","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","","","",""
"Dalton","126","45","","","","","5","3","2","","","","1","7","21","11","","","79","","","5","2","21","","","7","3","20","","","1","","1","","","2","3","","1","","7","5","1","2","1","","","","","","","","","","1","",""
"Egremont","27","11","","","","","","","","","","","1","1","3","6","","","15","","","","","6","","","3","","","","1","","","","","","","1","","1","","3","","","1","","","","","","","","","","","1","",""
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Great Barrington","167","51","","","","1","10","9","1","","2","","1","7","25","5","","","106","2","","9","4","41","1","","8","1","2","","","","","2","","","9","2","","4","","14","4","3","10","4","","","","","","4","","","","2","",""
"Hancock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hinsdale","7","6","","","","","","","","","","","","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","",""
"Lanesboro","75","24","","","","","","","","","","","","1","9","14","","","49","","","4","1","7","","","3","1","1","","","5","","","","","18","1","","1","1","1","5","","2","1","","","","","","","","","","1","",""
"Lee","186","58","","","","","2","2","","","2","","2","18","25","9","","","123","","","8","4","20","1","","7","1","13","","","1","","1","","","24","8","","4","","25","5","1","5","1","","","","","","2","1","","","1","",""
"Lenox","137","21","","","","","2","2","","","2","","","5","10","2","","","112","","","12","2","15","","","9","","6","","","","","1","","","34","2","","4","","25","1","1","4","3","","","","","","","","","","1","",""
"MA College of Liberal Arts","14","2","","","","","","","","","","","","1","1","","","","12","","","","","4","","1","1","","","","","","","","","","","3","","2","","1","","","","","","","","","","","","","","","",""
"MBTA - Berkshire County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Monterey","8","3","","","","","1","1","","","","","","","2","","","","4","","","","","","","","","","","","","1","","","","","","1","","1","","1","","","1","","","","","","","","","","","","1",""
"Mount Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Ashford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Marlboro","13","","","","","","","","","","","","","","","","","","9","","","2","","3","","","2","","","","","","","","","","","","","","","1","1","","4","2","","","","","","","","","","2","",""
"North Adams","949","346","","","","","8","5","3","","","","","122","170","46","","","524","5","","55","7","126","","2","19","5","18","","2","","","7","1","","127","22","","19","4","88","8","9","79","56","1","","","","","8","","","","14","",""
"Otis","32","12","","","","","1","1","","","","","","3","6","2","","","20","","","5","","3","","","1","","2","","","","","","","","","","","6","","3","","","","","","","","","","","","","","","",""
"Peru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pittsfield","1,728","485","","","","5","37","30","7","","5","4","16","222","130","64","","2","1,108","5","","187","24","321","4","2","55","6","72","","3","2","","22","","1","101","15","","57","11","139","61","20","135","90","","","","","","8","","","","37","",""
"Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sandisfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Savoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheffield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stockbridge","53","13","","","","","","","","","","","","3","6","4","","","39","","","2","3","9","","","1","","3","","","","","","","","1","5","","5","1","8","1","","1","1","","","","","","","","","","","",""
"Tyringham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West Stockbridge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Williamstown","152","30","","","","","2","2","","","","","","4","15","9","","","109","","","10","2","22","","","3","","","","1","","","4","","","7","11","","2","","38","7","2","13","5","","","","","","2","","","","6","",""
"Windsor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acushnet","198","54","","","","","3","1","2","","","","1","19","22","9","","","137","","","4","3","21","3","1","19","2","31","","","3","","1","","","1","5","","14","","23","3","3","7","4","","","","","","2","","","","1","",""
"Attleboro","1,840","532","","","","5","8","3","3","2","8","1","6","91","350","63","","","1,206","8","","67","31","232","7","25","139","30","1","1","30","133","6","19","4","1","115","66","","114","44","80","38","15","102","57","4","","","","","9","","","","28","4",""
"Berkley","90","23","","","","","1","1","","","1","","1","2","12","6","","","60","","1","4","3","7","1","","7","2","12","","1","1","","","","1","","3","","1","","9","2","5","7","2","","","","","","3","","","","2","",""
"Bristol Comm College","6","","","","","","","","","","","","","","","","","","6","","","","","5","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police","202","43","","6","","","","","","","1","","","6","28","2","","","7","","","","3","2","","","","","","","","","","","","","","","","","","1","1","","152","132","","","","","","","","","","20","",""
"Bristol State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dartmouth","1,301","415","","","","2","7","5","1","1","6","","3","71","225","101","","","833","3","","32","7","147","7","5","45","18","1","","23","132","1","6","","2","179","32","","60","17","68","21","27","53","37","","","","","","3","2","","","10","1",""
"Dighton","131","50","","","","","4","4","","","1","","5","18","14","8","","","65","1","","3","2","15","","1","8","","14","","","","","","","","1","5","","","2","7","4","2","16","9","","","","","","2","","","","5","",""
"Easton","654","132","","","","","10","7","3","","6","1","5","31","62","17","","","492","2","","21","9","65","2","1","50","4","24","","","92","","2","1","","21","12","","33","","106","40","7","30","16","","","","","","7","","","","5","2",""
"Fairhaven","494","214","","","","1","11","11","","","","","5","42","88","66","1","","249","2","","8","7","48","","3","17","3","31","","1","2","","1","","","19","9","","18","3","60","12","5","31","19","","","","","","1","","","","11","",""
"Fall River","5,316","2,421","4","","","27","61","58","3","","72","","3","712","1,344","194","4","","2,512","16","","217","39","594","3","8","106","51","13","","","122","","82","","","148","76","","265","101","440","187","44","383","177","","","","","","44","","","","154","8",""
"Freetown","268","104","1","","","1","3","3","","","2","1","8","24","46","17","","1","147","2","","12","3","40","","","14","","27","","","","","1","","","1","1","","9","1","26","6","4","17","8","","","","","","","","","","9","",""
"Mansfield","660","159","1","","","1","10","4","6","","","","","33","89","25","","","481","1","","15","9","76","","10","48","9","22","4","","79","1","4","","1","57","20","","29","4","66","17","9","20","9","1","","","","","1","","","","8","1",""
"MBTA - Bristol County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Bedford","6,491","2,614","4","","","21","56","37","19","","40","","2","352","1,681","458","","","3,272","6","1","252","43","920","54","14","228","20","191","","2","6","1","99","","3","109","175","","294","109","356","342","47","605","371","","","1","","","27","6","","","145","55",""
"North Attleborough","703","122","","","","1","1","1","","","","","","43","73","4","","","581","","","24","2","48","","1","89","5","","16","8","6","","","","","159","1","","57","1","149","15","","","","","","","","","","","","","","",""
"Norton","110","50","","","","","3","3","","","2","","3","17","21","4","","","47","1","","5","1","16","","","3","2","","","","1","","1","1","","2","2","","","","7","3","2","13","10","","","","","","","","","","3","",""
"Raynham","340","89","1","","","1","7","4","3","","1","","2","28","41","8","","","230","1","","11","10","18","","","30","4","6","","","1","","","1","","66","5","","7","","45","16","9","21","16","","","","","","","","","","5","",""
"Rehoboth","201","38","1","","","","1","1","","","","","1","6","14","15","","","148","","","10","7","29","","2","15","","47","","","","","","","","1","5","","3","1","18","6","4","15","7","","","","","","2","","","","6","",""
"Seekonk","670","110","","","","","5","3","2","","3","","1","32","50","18","1","","514","","","21","17","62","1","1","45","9","53","","","5","","5","","2","123","6","","17","7","104","25","11","46","35","","","","","","1","","2","","8","",""
"Somerset","550","165","","","","2","5","5","","","14","","10","23","54","56","","1","365","1","","16","13","51","1","1","42","2","71","","","","","1","1","","69","4","","7","","63","13","9","20","12","","","","","","2","1","","","5","",""
"Stonehill College","38","7","","","","","1","1","","","1","","","2","3","","","","28","","","","","20","","1","","1","","","","","","","","","","","","","","6","","","3","1","","","","","","","","","","2","",""
"Swansea","369","138","","","","1","5","2","2","1","1","2","4","20","73","32","","","213","","","14","6","41","1","2","22","1","17","","","","","","","","26","15","","4","3","46","11","4","18","8","","","","","","4","","","","6","",""
"Taunton","1,713","592","1","","","3","17","11","6","","1","","7","276","238","49","","","1,044","5","","57","11","236","","2","59","13","127","","","","","16","4","1","103","42","","57","35","208","61","7","77","49","","","","","","1","","","","24","3",""
"U-Mass Dartmouth","97","18","","1","","","5","5","","","2","","","3","4","3","","","79","2","","3","1","29","","1","6","1","2","","","","","","","","","5","","3","","24","1","1","","","","","","","","","","","","","",""
"Uncategorized","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Westport","316","87","","","","1","3","3","","","","","3","18","47","15","","","211","","","9","10","34","2","","25","2","50","","","","","","","1","6","7","","8","1","38","14","4","18","10","","","","","","3","","","","5","",""
"Wheaton College","11","","","","","","","","","","","","","","","","","","11","","","4","","5","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","",""
"Aquinnah","3","","","","","","","","","","","","","","","","","","3","","","1","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"Chilmark","12","5","","","","1","","","","","","","","1","1","2","","","6","","","1","","2","","","3","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","",""
"Dukes State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dukes State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Edgartown","127","31","","","","","2","2","","","","","","5","16","8","","","89","","","6","5","20","","","11","1","","","","","","","1","","16","2","","","","27","","","7","1","","","","","","2","","","","4","",""
"Gosnold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Dukes County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Bluffs","177","60","","","","","4","4","","","","","1","13","31","11","","","105","","","9","5","39","1","","7","1","","","","","","1","1","","11","3","","","","25","2","","12","8","","","","","","2","","","","2","",""
"Tisbury","189","78","","","","","3","3","","","","","1","29","43","2","","","102","1","1","12","4","26","","","15","","","","","","","1","1","","8","5","","","","25","3","","9","5","","","","","","1","","","","3","",""
"West Tisbury","47","10","","","","","","","","","","","","5","3","2","","","33","","","3","3","5","","","11","","","","","","","","","","1","2","","","","8","","","4","2","","","","","","","","","","2","",""
"Amesbury","512","167","","","","","6","5","1","","1","","5","20","90","45","","","320","3","","11","10","116","","5","19","1","33","","2","1","","2","3","1","3","24","","5","1","63","13","4","25","16","","","","","","4","","","","5","",""
"Andover","529","124","2","","","","5","4","1","","2","","1","9","80","25","","","378","","","18","8","81","","3","38","3","46","","","13","","","","1","10","21","","32","13","79","7","5","27","14","","","","","","5","","","","7","1",""
"Beverly","605","148","","","","","7","7","","","7","","2","48","74","10","","","443","","","12","","78","","3","21","28","2","","27","49","2","1","","3","14","16","","39","14","110","24","","14","9","2","","","","","","","","","2","1",""
"Boxford","92","13","","","","","","","","","","","","","3","10","","","79","","","4","4","6","","","14","6","","14","10","10","","","","","","1","","7","","3","","","","","","","","","","","","","","","",""
"Danvers","663","158","","","","","2","2","","","","","","33","102","21","","","479","2","","19","17","61","","4","24","7","51","","7","","","2","3","","152","8","","11","5","80","18","8","26","19","1","","","","","1","1","","","3","1",""
"Endicott College","15","6","","","","","2","2","","","1","","","1","2","","","","9","","","","","","","","","","","","","2","","","","","","6","","","","1","","","","","","","","","","","","","","","",""
"Essex","59","20","","","","2","","","","","1","","","6","8","3","","","36","","","4","1","7","","","11","","8","","","","","","","","","","","","","4","1","","3","1","","","","","","","","","","2","",""
"Essex State Police","190","21","","","","","","","","","","","","5","15","1","","","14","","","","4","2","","","1","","","","","","","","","","","","","","","1","5","1","155","118","","","","","","","","","","37","",""
"Essex State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Georgetown","132","33","","","","1","3","3","","","1","","","3","16","9","","","92","","","4","","25","1","1","15","1","8","","1","13","","","","","1","","","3","1","15","2","1","7","2","","","","","","1","","","","4","",""
"Gloucester","730","312","","","","2","11","11","","","6","","1","65","181","46","","","339","3","1","22","4","91","","1","35","4","35","","","","","1","2","1","29","20","","7","2","65","11","5","79","62","1","","2","","","4","1","","","9","",""
"Gordon College","24","2","","","","","1","1","","","1","","","","","","","","22","","","","","3","","","","","","","","","","","","","","6","","1","","12","","","","","","","","","","","","","","","",""
"Groveland","9","3","","","","","","","","","","","","","3","","","","5","1","","","","1","","","","","1","","1","","","","","","","","","","","","1","","1","","","","","","","","","","","1","",""
"Hamilton","90","27","","","","","2","2","","","","","1","5","6","12","1","","58","","","","","6","","","7","2","20","3","","","","","","","1","1","","2","","15","1","","5","","","","","","","3","","","","2","",""
"Haverhill","2,763","1,375","","","","8","8","8","","","","","1","327","736","295","","","1,152","3","1","67","28","281","","31","138","53","4","","","","","11","11","","60","16","","96","2","314","36","","236","162","","","","","","16","","","","58","",""
"Ipswich","164","32","","","","","","","","","","","","9","16","7","","","125","","","3","5","26","","","17","2","27","","","2","","","1","","3","6","","4","","28","","1","7","4","","","","","","","","","","3","",""
"Lawrence","3,159","1,294","7","","","24","22","22","","","29","","4","351","757","100","","","1,578","2","1","103","52","336","","1","57","30","","","","25","","48","5","4","60","43","","362","125","156","101","67","287","148","2","","","","","6","3","2","","126","",""
"Lynn","3,552","1,560","4","","","11","29","29","","","42","","6","398","973","97","","","1,742","2","","157","32","335","","4","130","113","8","","","","","55","23","","146","50","","62","13","434","178","","250","135","","","","","","7","12","12","","84","",""
"Lynnfield","223","53","","","","","1","1","","","","","","19","23","10","","","167","","","7","3","26","","","10","6","31","","","","","","","3","11","3","","","1","59","7","","3","1","","","","","","1","","","","1","",""
"Manchester-by-the-sea","79","9","","","","1","1","1","","","","","","1","","6","","","62","1","","","4","11","","2","6","1","12","","5","1","","","","","1","3","","1","","11","1","2","8","5","","","","","","2","","","","1","",""
"Marblehead","339","69","","","","","3","1","2","","","","1","21","23","21","","","264","","","22","7","77","3","2","25","1","10","","","","","","","","6","11","","23","","71","6","","6","2","","","","","","4","","","","","",""
"MBTA - Essex County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Merrimac","75","13","","","","","","","","","","","","1","10","2","","","57","","","1","1","12","","","5","1","5","","3","4","1","","","","1","","","","","18","3","2","5","4","","","","","","","","","","1","",""
"Merrimack College","44","14","","","","","3","3","","","","","","4","7","","","","28","","","2","1","9","","3","","2","","","","","","","","","","1","","","","10","","","2","","","","","","","","","","","2","",""
"Methuen","1,343","382","1","","","2","2","2","","","3","","3","102","240","29","","","876","","","20","25","167","2","5","48","25","59","","16","61","","7","","1","206","11","","68","26","101","22","6","85","62","4","","","","","5","","1","","12","1",""
"Middleton","88","20","","","","","2","2","","","","","1","2","12","3","","","62","","","3","3","13","2","1","8","1","3","","","","","","","","5","6","","1","","14","1","1","6","2","","","","","","1","","1","","2","",""
"Nahant","36","6","","","","","","","","","","","","3","3","","","","29","","","2","1","6","","","6","2","5","","1","","","","","","","1","","2","","2","","1","1","","","","","","","1","","","","","",""
"Newbury","140","40","","","","1","1","1","","","1","","3","9","15","10","","","84","","","5","2","19","","","10","1","18","","","","","","1","","1","2","","","1","22","1","1","16","4","","","","","","7","","","","5","",""
"Newburyport","332","87","","","","","6","5","1","","","","3","17","40","21","","","232","","","6","6","44","","","30","3","44","","","","","","","","16","15","","5","","55","2","6","13","6","","","","","","1","1","","","5","",""
"North Andover","430","64","","","","","3","3","","","2","","","18","17","24","","","354","","","21","30","32","","","32","9","69","","","1","","1","","1","51","7","","33","4","48","8","7","12","7","","","","","","","","","","5","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore CC","13","3","","","","","","","","","","","","","1","2","","","10","","","2","","3","","","","","","","","","","","","","1","2","","","","2","","","","","","","","","","","","","","","",""
"North Shore Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Essex Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peabody","1,418","473","","","","5","10","7","3","","4","","12","129","226","87","","","877","3","","39","15","171","1","1","66","13","103","","","1","","11","2","3","109","19","","35","","217","52","16","68","39","","","1","","","12","","","","16","",""
"Rockport","66","36","","","","","","","","","1","","2","9","23","1","","","29","","","3","2","8","","3","3","","","","","","","","","","","2","","2","","4","1","1","1","1","","","","","","","","","","","",""
"Rowley","90","14","","","","","1","1","","","","","","3","9","1","","","69","","","2","4","13","1","1","15","","16","","","4","","","","","2","1","","","","9","","1","7","3","","","","","","3","","","","","1",""
"Salem","1,963","568","2","","","7","5","5","","","10","","","69","398","77","","","1,312","2","","44","5","307","","","92","39","1","14","27","106","","10","","","119","8","","77","22","382","54","3","83","56","3","","","","","","1","","","17","6",""
"Salem State College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Salem State University","43","10","","","","1","1","1","","","","","","2","6","","","","33","","","4","","6","","1","1","","","","","","","","","","","3","","","","17","","1","","","","","","","","","","","","","",""
"Salisbury","326","113","","","","","2","2","","","3","","1","19","68","20","","","190","2","","21","7","67","2","1","28","1","8","","","","","","","","4","4","","3","1","30","7","4","23","17","","","","","","2","","","","4","",""
"Saugus","849","164","1","","","","6","5","1","","1","","3","55","80","18","","","658","","","32","15","94","2","1","60","13","84","","","2","","2","","","163","9","","42","1","83","42","13","27","15","","","","","","1","","","","11","",""
"Swampscott","271","53","","","","","","","","","","","","7","45","1","","","213","","","5","7","27","","1","21","46","","","","","","1","5","","28","4","","6","","53","9","","5","4","","","","","","","","","","1","",""
"Topsfield","80","17","","","","","","","","","","","","7","7","3","","","63","","","6","1","10","","","4","1","8","","","","","","","","","2","","2","","22","6","1","","","","","","","","","","","","","",""
"Wenham","60","5","","","","","","","","","","","","1","3","1","","","53","","","1","10","8","","","6","","14","","","3","","","","","","2","","","1","7","","1","2","2","","","","","","","","","","","",""
"West Newbury","41","9","","","","","2","","2","","","","","2","3","2","","","30","","","1","2","9","","","3","1","7","","","2","","","","","","","","","","5","","","2","","","","","","","1","","","","1","",""
"Ashfield","13","4","","","","","2","","2","","","","1","","1","","","","8","","","1","","1","","","","","1","","1","","","","","","","","","","","4","","","1","","","","","","","","","","","1","",""
"Bernardston","58","10","","","","","1","1","","","1","","1","2","4","1","","","42","","","6","","12","","1","3","","4","","","","","","","","","5","","2","","5","2","2","6","5","","","","","","","","","","1","",""
"Buckland","3","","","","","","","","","","","","","","","","","","3","","","","","2","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Charlemont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Conway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Deerfield","116","33","","","","2","","","","","1","","2","4","17","7","","","74","","","9","2","15","","1","6","","6","","1","","","1","","","3","3","","2","1","14","6","4","9","4","","","","","","2","","","","3","",""
"Erving","38","6","","","","","","","","","","","","1","4","1","","","29","","","","","10","","","6","","7","","","","","","","","2","2","","","","1","","1","3","3","","","","","","","","","","","",""
"Franklin State Police","114","37","","","","","2","2","","","1","","","8","26","","","","3","","","1","","2","","","","","","","","","","","","","","","","","","","","","74","67","","","","","","","","","","6","1",""
"Franklin State Police Holden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gill","16","5","","","","","","","","","1","","","","4","","","","11","","","","1","1","","","1","","","","","","","","","","","1","","2","1","2","1","1","","","","","","","","","","","","","",""
"Greenfield","877","290","","1","","4","14","11","3","","11","1","4","74","169","12","","","513","1","","58","7","120","","1","36","3","27","","","","","7","2","","47","24","","18","","139","12","11","74","56","2","","","","","1","","","","15","",""
"Greenfield CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
