"Alford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Becket","32","14","","","","","","","","","","","","3","11","","","","14","","","1","","5","1","","1","1","2","","","","","","","","1","","","1","","1","","","4","2","","","","","","","","","","2","",""
"Berkshire State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Berkshire State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Berkshire State Police Weston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cheshire","19","10","","","","","","","","","","","1","2","6","1","","","5","","","1","","1","","","","","","","","","","","","","1","","","","","1","1","","4","1","1","","","","","1","","","","1","",""
"Clarksburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dalton","104","34","","","","","1","1","","","","","2","5","14","12","","","61","1","","8","4","12","","","10","6","3","","","1","","","","1","","2","","1","","9","2","1","9","7","","","","","","1","","","","1","",""
"Egremont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Great Barrington","104","38","","","","1","2","1","1","","1","","","8","24","2","","","55","2","","6","","14","1","","4","","2","","","","","1","1","1","4","5","","1","","12","","1","11","9","","","","","","1","","","","1","",""
"Hancock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hinsdale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lanesboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lee","163","48","","","","1","3","2","","1","1","","5","7","26","5","","","109","","","6","3","14","4","1","8","2","5","","","","","","2","","31","9","","6","","16","2","","6","2","","","","","","1","","","","3","",""
"Lenox","135","29","","","","1","2","2","","","2","","1","5","16","2","","","106","","1","11","3","12","2","","6","1","5","","","","","","","2","22","5","","2","1","31","1","1","","","","","","","","","","","","","",""
"MA College of Liberal Arts","29","3","","","","","2","2","","","","","","","","1","","","24","","","","","12","","","2","","","","","1","","","","1","","3","","","","5","","","2","1","","","","","","","","","","1","",""
"MBTA - Berkshire County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Monterey","9","1","","","","","","","","","","","","","1","","","","6","","","2","","","","","1","","1","","","","","","","","","1","","","","","1","","2","1","","","","","","","","","","1","",""
"Mount Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Ashford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Marlboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Adams","961","225","","","","","13","5","8","","1","","11","51","111","38","","","650","","","90","17","149","4","1","47","4","5","","","1","","9","8","3","126","44","","1","","122","12","7","86","64","","","1","","","9","","","","11","1",""
"Otis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pittsfield","2,502","901","2","","","9","36","28","8","","24","1","17","232","518","62","","","1,466","6","","271","33","404","9","2","101","1","31","","","","","31","28","5","113","59","","58","4","243","43","24","135","83","1","","","","","6","","","","41","4",""
"Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sandisfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Savoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheffield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stockbridge","64","6","","","","","","","","","","","","1","5","","","","57","","","4","1","17","1","","8","","3","","","","","","","","","4","","","1","16","1","1","1","","","","","","","1","","","","","",""
"Tyringham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West Stockbridge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Williamstown","145","24","","","","","4","3","1","","1","","","2","15","2","","","117","","","3","","28","","","8","1","","","","","","","","","2","4","","9","","58","2","2","4","3","","","","","","","","","","1","",""
"Windsor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acushnet","175","61","","","","","5","3","2","","2","","3","7","25","19","","","105","","","14","","28","","","18","5","9","","","1","","","","","","5","","4","","14","7","","9","2","","","","","","3","","","","4","",""
"Attleboro","1,653","437","","","","6","28","20","4","4","21","","2","84","244","51","1","","1,125","1","","69","46","206","13","13","126","54","33","","29","27","7","14","1","","113","113","","104","38","70","26","22","91","50","6","","","","","12","","","4","17","2",""
"Berkley","74","22","","","","","2","2","","","","","","6","9","4","1","","44","","","9","","11","","","5","","4","","","","","","1","","1","2","","1","","7","2","1","8","6","","","","","","","","","","1","1",""
"Bristol Comm College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dartmouth","1,342","349","","","","6","4","2","1","1","10","","3","60","179","87","","","930","1","","42","22","163","1","1","86","2","33","","1","2","","16","1","1","219","29","","84","18","172","21","15","63","43","","","","","","4","","","","13","3",""
"Dighton","116","37","","","","","1","1","","","1","1","2","9","18","5","","","69","","","5","2","22","1","","7","1","2","","1","","","","","","","4","","","","10","13","1","10","4","","","","","","","","","","6","",""
"Easton","444","123","","1","","1","9","6","3","","4","1","5","32","61","9","","","294","2","","24","12","47","1","","37","4","29","","","1","","3","4","6","13","6","","19","","69","11","6","27","19","1","","","","","2","1","","","4","",""
"Fairhaven","705","246","","","","2","11","7","4","","","1","3","38","108","83","","","430","","","29","10","118","2","","44","4","14","","","","","2","3","1","61","32","","15","","81","8","6","29","16","","","","","","5","","","","6","2",""
"Fall River","4,645","2,076","5","","","32","51","50","1","","63","","23","613","1,094","195","","","2,083","23","","437","50","492","4","4","120","12","72","","","1","","113","21","10","187","118","","10","5","185","174","45","486","322","2","","9","","","24","25","2","","102","",""
"Freetown","226","93","","","","","5","5","","","3","","4","8","45","28","","","119","1","","16","3","31","1","1","8","","14","","","","","2","1","1","","7","","1","","19","12","1","14","11","","","","","","1","","","","1","1",""
"Mansfield","624","209","","","","","11","3","8","","4","","6","49","126","13","","","386","","","15","17","79","1","2","42","15","33","","1","8","","5","","1","34","40","","19","7","51","8","8","29","19","1","","","","","2","","","1","5","1",""
"MBTA - Bristol County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Bedford","7,913","3,076","3","","","35","68","52","16","","62","","18","390","1,891","609","","","3,900","5","1","374","66","960","17","8","304","15","154","","","2","","176","4","2","309","181","","380","95","606","159","82","937","755","","","7","","","23","37","","","111","4",""
"North Attleborough","664","115","3","","","","6","6","","","1","","","16","81","8","","","541","2","","22","7","41","7","","1","38","","1","14","3","","1","","","213","3","","69","","111","7","1","8","8","","","","","","","","","","","",""
"Norton","63","31","","","","","3","3","","","","","","20","3","5","","","29","1","","7","","","","","13","2","","","","","","","","","","2","","","1","2","1","","3","1","","","","","","","2","","","","",""
"Raynham","400","76","","","","","4","1","3","","2","","1","20","40","9","","","303","","","12","10","21","2","1","36","3","6","","","","","4","6","","110","6","","9","","59","16","2","21","15","","","","","","","","","","6","",""
"Rehoboth","169","44","","","","","","","","","","2","2","7","21","12","","","114","","","16","6","22","","","8","3","19","","","","","1","","1","1","2","","9","","14","10","2","11","5","","","","","","","1","1","","4","",""
"Seekonk","568","62","","1","","","1","1","","","","","1","23","27","9","","","427","1","","27","16","62","","","38","16","27","","","","","3","","","61","10","","10","","136","13","7","79","64","","","1","","","3","4","","","7","",""
"Somerset","561","212","","","","2","3","2","1","","5","1","9","36","89","67","","","319","","","8","15","68","2","","48","4","27","","","","","4","2","3","21","40","","18","1","45","8","5","30","23","","","","","","3","","","","4","",""
"Stonehill College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swansea","425","155","","","","","5","5","","","4","2","3","28","77","36","","","252","","","17","7","61","","1","37","3","15","","1","2","","1","","","31","10","","8","6","42","6","4","18","11","","","","","","","","","","7","",""
"Taunton","1,421","617","2","","","5","15","14","1","","7","","16","184","325","63","","","628","3","","88","20","163","1","","38","3","5","","","","","18","2","2","69","45","","10","","122","24","15","176","152","","","1","","","5","1","","","17","",""
"U-Mass Dartmouth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uncategorized","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Westport","388","91","","","","","4","2","2","","1","","3","19","48","16","","","277","1","","27","10","70","5","1","30","2","10","","","1","","","","","7","10","","28","1","53","12","9","20","13","","","1","","","1","1","","","4","",""
"Wheaton College","155","13","","","","","","","","","","","","","3","10","","","92","","","2","","60","","","","1","","","","2","","","","","","23","","1","","3","","","50","49","","","","","","","","","","1","",""
"Aquinnah","5","2","","","","","","","","","","","","2","","","","","2","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","",""
"Chilmark","16","4","","","","","","","","","","","","3","1","","","","12","","","","1","4","","","1","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","",""
"Dukes State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dukes State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Edgartown","158","50","","","","","3","3","","","","","","17","29","1","","","105","","","9","2","28","","","11","","","","","","","1","3","","6","3","","","","38","4","","3","3","","","","","","","","","","","",""
"Gosnold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Dukes County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Bluffs","169","64","","","","","1","1","","","","","1","25","30","7","","","100","","","11","3","20","","","8","","","","","","","1","","","18","2","","","","31","6","","5","2","","","1","","","1","","","","1","",""
"Tisbury","145","71","","","","1","3","3","","","","","2","28","24","13","","","63","1","","6","2","21","","","7","","","","","","","","","","7","2","","","","15","2","","11","6","","","","","","2","","","","3","",""
"West Tisbury","51","13","","","","","1","1","","","","","1","6","2","3","","","35","","","2","1","12","","","5","","","","","","","","","","2","1","","","","8","4","","3","1","","","","","","","","","","2","",""
"Amesbury","388","106","","","","1","3","1","2","","","","4","19","67","12","","","260","","","18","8","62","1","","22","5","13","","","","","3","5","1","3","15","","21","1","68","7","7","22","15","","","","","","1","1","","","5","",""
"Andover","567","92","","","","1","6","6","","","5","","","1","74","5","","","439","","","29","9","80","2","1","37","35","1","","13","36","9","","","","4","12","","64","11","88","7","1","36","33","","","","","","1","","","","2","",""
"Beverly","530","112","","","","","6","6","","","6","","","41","43","15","1","","390","1","","19","8","101","","","21","23","16","","12","","","2","1","1","19","17","","48","5","86","10","","28","16","10","","","","","","1","","","1","",""
"Boxford","96","2","","","","","","","","","","","","","2","","","","94","","","2","2","43","","","18","15","","","","","3","","","","","3","","","","8","","","","","","","","","","","","","","","",""
"Danvers","962","308","","","","","2","2","","","19","","2","34","203","47","","1","618","3","","26","24","89","14","2","45","40","25","","2","","","4","8","","166","61","","31","10","44","16","8","36","24","","","","","","3","1","","","8","",""
"Endicott College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Georgetown","136","31","","","","","","","","","","","","2","22","7","","","91","","","5","2","21","","","18","5","9","","","1","","","","","","9","","3","","15","1","2","14","14","","","","","","","","","","","",""
"Gloucester","645","246","","","","2","8","8","","","5","","3","50","150","28","","","337","","","22","19","73","1","","52","2","12","","","","","1","3","1","31","37","","10","","56","13","4","62","54","","","3","","","","1","","","4","",""
"Gordon College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Groveland","38","8","1","","","","","","","","","","","1","5","1","","","28","","","1","","5","","","2","11","","","1","","","","","","","","","3","","3","2","","2","1","","","","","","","","","","1","",""
"Hamilton","93","7","","","","","","","","","","","","1","1","5","","","85","","","4","","32","1","1","11","1","5","","6","","","","1","","1","4","","1","","12","3","2","1","1","","","","","","","","","","","",""
"Haverhill","2,966","1,231","1","","","12","15","15","","","","","5","323","633","242","","","1,552","7","","181","35","384","1","3","107","48","2","","","","","15","9","","67","18","","163","1","404","107","","183","119","","","","","","11","","","","53","",""
"Ipswich","158","49","","","","","8","1","7","","","","1","9","22","9","","","97","","","6","5","20","","","13","2","5","","2","","","2","3","","1","10","","5","","14","7","2","12","7","","","","","","","","","","5","",""
"Lawrence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lynn","3,739","1,290","8","","","11","33","32","","1","20","","8","332","781","97","","","2,198","1","","210","31","497","","4","130","83","45","","","","","103","46","","88","60","","193","5","565","137","","251","165","","","","","","5","7","2","","72","",""
"Lynnfield","174","38","","","","","","","","","","","","2","21","15","","","133","","","8","3","25","","","11","2","10","","","1","","","2","1","11","7","","3","","46","1","2","3","2","","","","","","","","","","1","",""
"Manchester-by-the-sea","72","8","","","","","","","","","","","","2","4","2","","","62","","","4","2","11","","","6","9","","","6","","","","","","","2","","7","1","9","1","4","2","1","","","","","","1","","","","","",""
"Marblehead","309","61","","","","1","7","3","4","","","","1","15","25","12","","","240","","","10","10","65","5","","25","3","1","","","1","","","1","","5","23","","12","","70","5","4","8","3","","","","","","","","","","5","",""
"MBTA - Essex County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Merrimac","67","24","","","","","","","","","1","3","","2","15","3","","","37","","","6","2","7","","1","5","2","4","","","","","","","","","4","","","","5","1","","6","4","","","","","","1","","","","1","",""
"Merrimack College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methuen","1,321","369","1","1","","1","1","1","","","2","","","82","257","24","","","856","","","59","11","162","","","40","32","18","","","19","3","11","","","129","4","","84","28","204","48","4","96","76","1","","","","","9","","","","10","",""
"Middleton","121","22","","","","1","","","","","","","","5","11","5","","","95","","1","3","13","15","","","14","1","8","","","","","","","","2","5","","7","","21","3","2","4","2","1","","","","","1","","","","","",""
"Nahant","50","16","","","","","1","1","","","","","","11","4","","","","33","","","2","","12","1","","3","","4","","","1","","","","","","2","","","","7","1","","1","1","","","","","","","","","","","",""
"Newbury","137","38","","","","","1","1","","","","","","10","18","9","","","71","","","4","2","10","","","17","","10","","1","1","","","1","","","5","","","","17","","3","28","6","","","","","","19","","","","3","",""
"Newburyport","380","119","","","","","5","1","4","","2","1","3","18","62","28","","","248","","","14","8","50","3","","32","4","19","","","","","","","","38","16","","14","2","45","2","1","13","9","","","","","","1","","","","3","",""
"North Andover","406","83","","","","1","5","2","3","","4","","5","10","43","15","","","286","","","14","16","33","1","1","35","7","21","","2","1","","3","","1","58","16","","17","","48","10","2","37","23","","","","","","3","","1","","8","2",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Essex Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peabody","1,319","386","","","","2","21","16","4","1","4","","5","94","191","69","","","853","2","","57","25","186","3","1","107","7","49","","","1","","8","4","5","60","43","","57","1","201","30","6","80","65","","","1","","","2","","","","12","",""
"Rockport","83","35","","","","","2","2","","","","","","4","21","8","","","41","","","4","2","16","","","5","1","","","","","","1","1","","1","2","","2","1","4","1","","7","4","","","","","","","","","","3","",""
"Rowley","64","17","","","","","1","1","","","","","","5","6","5","","","41","","","4","3","2","","","5","","1","","","","","","","","","2","","1","","19","1","3","6","3","","","","","","2","","","","1","",""
"Salem","2,381","810","","","","3","14","11","2","1","16","","1","73","523","180","","","1,403","6","","87","18","339","","2","148","44","9","1","15","39","","21","","","158","33","","90","4","337","47","5","168","125","17","","","","","2","1","","","19","4",""
"Salem State College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Salem State University","60","6","","","","","","","","","1","","","1","3","1","","","54","1","","2","","25","","","","","","","","","","","","","","","","2","","24","","","","","","","","","","","","","","","",""
"Salisbury","351","114","","","","1","5","4","1","","3","1","1","12","74","17","","","199","1","","25","8","65","","","23","6","14","","","","","","","","2","7","","6","1","32","5","4","38","34","","","","","","2","","","","1","1",""
"Saugus","960","192","","","","1","9","6","3","","1","","3","54","79","45","","","723","1","","29","19","136","","5","85","19","46","","2","4","","10","2","1","113","17","","51","5","132","28","18","45","31","","","","","","1","","","","13","",""
"Swampscott","251","43","","","","1","1","1","","","","","","6","31","4","","","203","","","12","7","38","","","23","10","","","","","","1","3","","15","3","","11","1","77","2","","5","4","","","","","","","","","","1","",""
"Topsfield","57","14","","","","","1","1","","","","","","4","7","2","","","35","","","2","","13","","","9","1","","","","","","","","","","2","","2","","3","1","2","8","5","","","","","","1","","","","2","",""
"Wenham","49","10","","","","","","","","","","","","","5","5","","","38","","","1","2","13","1","","5","1","6","","1","","","","","","","1","","2","","3","1","1","1","1","","","","","","","","","","","",""
"West Newbury","63","16","","","","","2","","1","1","","","","6","5","3","","","44","","","2","5","8","","","5","3","4","","","1","","","1","","1","4","","3","","4","","3","3","2","","","","","","1","","","","","",""
"Ashfield","5","","","","","","","","","","","","","","","","","","5","","","","","","","","1","","2","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","",""
"Bernardston","46","13","","","","","3","2","1","","","","","2","5","3","","","30","","","3","","8","","","3","","5","","","","","","","","","7","","2","","2","","","3","1","","","","","","1","","","","1","",""
"Buckland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Charlemont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Conway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Deerfield","127","25","","","","","2","2","","","1","","","3","15","4","","","88","1","","15","3","21","","","13","","5","","","","","","","","3","3","","5","","16","1","2","14","10","","","","","","","","","1","3","",""
"Erving","74","16","","","","","","","","","","2","","","7","7","","","35","","","5","2","8","","","3","2","5","","","","","","","","","4","","2","","3","1","","23","20","","","","","","","","","","3","",""
"Franklin State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Holden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gill","35","2","","","","","","","","","","","1","","1","","","","30","","","1","","10","","","5","","4","","","","","","","","2","4","","1","1","2","","","3","2","","","","","","","","","","1","",""
"Greenfield","819","229","","","","4","11","7","4","","4","","15","64","114","17","","","533","","","63","6","101","8","","39","3","8","","","","","10","3","1","40","55","","33","","148","11","4","57","41","1","","","","","6","","","","8","1",""
"Greenfield CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Heath","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Leverett","9","1","","","","","","","","","","","","1","","","","","8","","","3","","","","","2","","1","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","",""
"Leyden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Franklin County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
