"Berkshire State Police Weston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cheshire","21","3","","","","","","","","","","","","1","2","","","","17","","","2","","4","","","2","","4","","","","","1","1","","","","","1","","1","1","","1","","","","","","","","","","","1","",""
"Clarksburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dalton","142","52","","","","","","","","","1","","1","17","22","11","","","87","1","","3","3","14","","1","10","2","32","","","1","","","","","2","1","","1","","10","4","2","3","2","","","","","","","","","","1","",""
"Egremont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Great Barrington","140","45","","","","1","2","1","1","","2","","","5","31","4","","","87","2","","7","","18","1","","8","1","2","","","","","2","","","14","7","","3","","20","2","","8","5","","","","","","1","","","","2","",""
"Hancock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hinsdale","15","14","","","","","","","","","","","","6","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","",""
"Lanesboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lee","184","38","","","","","3","2","1","","1","","","11","20","3","","","140","","","11","3","21","1","1","9","1","29","","","1","","","1","","9","4","","30","","16","2","1","6","3","","","","","","1","","","","2","",""
"Lenox","116","32","","","","","1","1","","","","","","7","18","6","","","82","","","6","3","12","","","4","1","13","","","","","2","3","","16","6","","3","","12","","1","2","1","","","","","","","","","","1","",""
"MA College of Liberal Arts","18","6","","","","","1","1","","","","","","","1","4","","","9","","","","","5","","","","","","","","","","","","","","","","2","","2","","","3","3","","","","","","","","","","","",""
"MBTA - Berkshire County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Monterey","9","1","","","","","","","","","","","","1","","","","","8","","","1","","3","","","","","2","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","",""
"Mount Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Ashford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Marlboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Adams","1,097","329","","","","3","12","10","2","","2","","8","77","168","59","","","685","6","","75","7","225","2","1","45","7","39","","","","","9","4","1","82","28","","1","","138","8","7","83","55","","","","","","14","1","","","13","",""
"Otis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pittsfield","2,385","677","1","","","10","37","26","11","","8","","7","273","281","60","","","1,583","8","","242","23","443","6","1","107","7","245","","","1","","34","9","4","89","53","","40","12","179","68","12","125","71","","","","","","11","","","","41","2",""
"Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sandisfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Savoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheffield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stockbridge","66","5","","","","","","","","","","","","2","2","1","","","59","","","4","","12","","1","7","3","10","","","2","","","","","","4","","2","","14","","","2","","","","","","","2","","","","","",""
"Tyringham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West Stockbridge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Williamstown","77","13","","","","","","","","","","","2","1","7","3","","","61","","","4","","20","","","3","","3","","","","","","","","1","5","","","","21","3","1","3","2","","","","","","","","","","1","",""
"Windsor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acushnet","220","63","","","","1","4","2","2","","","","3","12","23","20","","","148","1","","4","1","24","1","","20","","72","","","1","","","","","","7","","4","","6","4","3","9","3","","","","","","3","","","","3","",""
"Attleboro","1,980","488","1","","","10","16","12","1","3","22","","","99","296","42","2","","1,428","1","","68","32","238","7","26","108","29","12","3","37","342","11","22","3","","107","70","","143","35","80","29","25","64","31","3","","","","","5","1","1","","22","1",""
"Berkley","57","23","","","","","","","","","","","2","6","12","2","1","","30","","","5","","7","","","2","","3","","","","","","","","","1","","1","","5","5","1","4","4","","","","","","","","","","","",""
"Bristol Comm College","9","4","","","","","","","","","","","","1","","3","","","5","","","","","2","","","","","","","","","","","","","","1","","","","2","","","","","","","","","","","","","","","",""
"Bristol State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bristol State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dartmouth","1,543","396","1","","","5","12","11","1","","9","","1","48","220","100","","","1,105","1","","40","14","155","","3","66","19","9","","2","310","","12","","","146","27","","88","17","144","22","30","42","28","","","","","","6","","","","8","",""
"Dighton","160","41","","","","","1","1","","","1","","4","9","21","4","1","","109","","","3","2","25","","","5","","51","","","","","","","","","5","","2","","9","4","3","10","3","","","","","","2","","","","5","",""
"Easton","742","110","","1","","1","8","7","1","","4","1","10","19","57","9","","","608","","","22","21","55","","1","53","5","258","","1","2","","3","3","","21","3","","34","2","107","13","4","24","8","","","","","","9","","","","4","3",""
"Fairhaven","744","258","","","","1","8","6","2","","1","1","3","47","137","60","","","460","2","","25","9","98","","1","29","5","85","","","5","","5","2","2","42","18","","21","","96","12","3","26","14","","","","","","4","","","","8","",""
"Fall River","4,331","1,812","2","","","22","64","49","15","","23","","38","629","904","130","","","1,984","36","1","359","30","498","1","4","65","4","136","","","6","","92","5","7","121","59","","46","2","279","187","46","535","383","","","6","","","23","21","","","102","",""
"Freetown","302","94","","","","1","1","","1","","3","1","5","19","44","20","","","195","","","12","12","24","1","","18","1","92","","","1","","","","","3","4","","1","","19","1","6","13","6","","","1","","","1","","","","5","",""
"Mansfield","746","150","","","","1","3","2","1","","2","","5","29","86","24","","","568","1","","11","8","62","","","38","6","29","13","1","297","","3","","","18","18","","10","4","43","3","3","28","20","","","","","","1","1","","","6","",""
"MBTA - Bristol County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Bedford","7,176","2,774","4","","","20","51","29","19","3","46","","8","439","1,587","619","","","3,630","12","1","298","46","974","35","4","299","22","141","197","1","2","","106","3","2","229","111","","312","143","458","174","60","772","584","","","7","","","19","9","1","","114","38",""
"North Attleborough","646","129","","","","","5","5","","","","","","23","93","8","","","504","","","17","3","44","1","","","33","","36","26","14","","4","","","149","","","56","2","108","11","","13","8","","","","","","","","","","5","",""
"Norton","38","25","","","","","2","1","1","","","","","15","4","4","","","12","","","2","","1","","","2","","2","","","","","1","","","1","1","","","","2","","","1","1","","","","","","","","","","","",""
"Raynham","308","56","","","","1","4","2","2","","1","","3","13","24","10","","","204","","","8","5","17","3","","18","2","2","","","","","4","","1","90","3","","5","1","34","8","3","48","43","","","","","","","","","","5","",""
"Rehoboth","243","48","","","","","4","2","2","","","","1","5","37","1","","","185","","","9","2","25","","","8","","82","","2","10","","","","","3","2","","3","","27","9","3","10","5","","","","","","1","1","","","3","",""
"Seekonk","713","106","","","","","2","2","","","2","1","6","24","51","20","","","558","","","33","13","81","2","2","61","2","52","","","","","2","2","","128","7","","26","2","98","32","15","49","36","","","","","","1","2","","","10","",""
"Somerset","642","146","1","","","","12","6","6","","3","","15","14","74","27","","","462","","","12","11","60","","2","41","4","176","","","1","","4","1","","32","25","","21","","53","6","13","34","23","","","1","","","4","","","","6","",""
"Stonehill College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swansea","451","124","","","","","3","1","2","","4","1","2","14","66","34","","","299","","","18","13","46","","","48","2","53","","","3","1","2","","1","35","10","","12","4","30","14","7","28","22","","","","","","3","","","","3","",""
"Taunton","1,311","638","1","","","7","27","22","5","","11","","19","196","315","62","","","549","1","","58","9","162","1","","33","6","9","","","","","14","3","2","43","31","","29","","94","39","15","124","107","","","","","","","","1","","16","",""
"U-Mass Dartmouth","15","5","","","","","","","","","","","","","3","2","","","10","","","3","","4","","","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","",""
"Uncategorized","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Westport","422","89","","","","","10","4","6","","","2","","4","48","25","","","304","","","12","4","58","3","","17","","130","","","3","","1","","","8","5","","15","","35","10","3","29","21","","","","","","2","1","","","5","",""
"Wheaton College","37","3","","","","","1","1","","","","","","1","","1","","","33","","","7","","15","","","","1","","","","","","","","","","9","","","","1","","","1","1","","","","","","","","","","","",""
"Aquinnah","10","5","","","","","1","1","","","","","","1","3","","","","4","","","","","","","","1","","","","","","","","","","","","","","","3","","","1","","","","","","","","","","","1","",""
"Chilmark","24","4","","","","","","","","","","","","1","1","2","","","20","","","2","1","5","","","5","","","","","","","","","","","1","","","","6","","","","","","","","","","","","","","","",""
"Dukes State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dukes State Police Middleboro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Edgartown","183","69","","","","1","2","2","","","","","","31","29","6","","","106","","","6","3","18","","","21","","","","","","","1","","","7","4","","1","","44","1","","8","1","","","","","","","","","","7","",""
"Gosnold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBTA - Dukes County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Bluffs","125","47","","","","","6","6","","","","","","17","21","3","","","74","1","","10","3","14","","","11","","","","","","","","2","","4","1","","","","26","2","","4","4","","","","","","","","","","","",""
"Tisbury","160","67","","","","","1","1","","","","","","15","32","19","","","85","1","","6","2","24","","","15","","","","","","","","1","","8","4","","","","24","","","8","5","","","","","","","","","","3","",""
"West Tisbury","59","19","","","","","","","","","","","","8","7","4","","","38","","","3","1","8","","","8","","","","","","","1","1","","","3","","","","13","","","2","2","","","","","","","","","","","",""
"Amesbury","406","93","1","","","","4","4","","","","","3","22","49","14","","","291","","","10","4","67","","","42","1","108","","","1","","","2","2","4","9","","3","1","32","4","1","22","10","","","","","","6","","","","6","",""
"Andover","1,083","88","","","","","4","3","1","","1","","1","4","72","6","","","979","","","38","7","105","2","5","55","20","2","","9","585","5","","","","15","9","","28","10","76","8","","16","13","1","","","","","","","","","2","",""
"Beverly","482","122","1","","","","6","6","","","3","","","50","50","12","","","346","","","11","","79","","1","24","22","6","","21","23","1","3","2","1","12","22","","25","2","82","9","","14","9","5","","","","","","","","","","",""
"Boxford","211","3","","","","","","","","","","","","1","1","1","","","207","","","","","35","","","8","11","","113","1","17","","","","","","2","","1","","19","","","1","","","","","","","1","","","","","",""
"Danvers","1,123","248","","","","","5","5","","","6","","1","42","144","50","","","839","1","","20","31","108","13","9","54","36","209","","3","","","6","2","1","143","40","1","56","18","47","29","12","36","25","","","","","","4","2","","","5","",""
"Endicott College","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"Essex","51","11","","","","","","","","","","","","4","7","","","","37","","","2","","6","","","7","","12","","","1","","","","","","1","","1","","6","1","","3","3","","","","","","","","","","","",""
"Essex State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Essex State Police Framingham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Georgetown","266","16","","","","","","","","","","","","4","10","2","","","240","","","6","1","23","","","12","4","162","","","","","1","","","5","5","","4","1","16","","","10","1","","","","","","8","","","","1","",""
"Gloucester","556","218","","","","1","11","11","","","7","1","2","58","110","28","","","312","1","","12","6","62","2","","22","4","103","","","1","","4","4","","19","14","","7","","39","9","3","26","19","","","1","","","1","","","","5","",""
"Gordon College","21","2","","","","","1","1","","","1","","","","","","","","19","","","","","2","","","1","","","","","","","","","","","3","","","","13","","","","","","","","","","","","","","","",""
"Groveland","34","9","","","","","","","","","","","","","7","2","","","24","","","","","8","","","2","5","2","","","","","","","","1","2","","","","4","","","1","1","","","","","","","","","","","",""
"Hamilton","133","12","","","","","","","","","","","","5","2","5","","","120","","","1","2","21","","","8","","16","31","22","1","","","","","1","4","","","","13","","","1","","","","","","","","","","","1","",""
"Haverhill","2,644","1,168","2","","","8","11","11","","","","","3","276","662","206","","","1,281","6","","150","29","354","","3","92","45","2","","","","","19","4","","50","17","","58","4","356","92","","195","135","","","","","","10","1","","","49","",""
"Ipswich","275","49","","1","","","1","","1","","","","","7","24","16","","","212","","","15","6","27","","","12","","99","","","3","","","1","","3","8","","8","1","26","1","2","14","6","","","","","","5","","","","3","",""
"Lawrence","2,742","1,055","5","","","14","14","14","","","11","","2","294","603","112","","","1,306","","","50","39","411","5","6","57","21","","","","13","","53","10","2","37","12","","110","191","110","139","40","381","254","","","","","","6","6","5","","110","",""
"Lynn","3,223","1,276","6","","","6","24","22","2","","27","","4","353","775","81","","","1,743","3","","148","29","399","","","147","82","54","1","","","","55","35","","102","38","","114","6","393","137","","204","116","","","","","","9","5","","","74","",""
"Lynnfield","263","36","","","","","2","","2","","","","2","5","19","8","","","223","2","","1","4","45","","","6","1","100","","","","","","3","1","2","2","","2","","51","3","","4","3","","","","","","","","","","1","",""
"Manchester-by-the-sea","75","7","","","","","","","","","","","","","4","3","","","65","","","","","14","","","","4","7","","20","","","","","","","3","","2","1","10","1","3","3","3","","","","","","","","","","","",""
"Marblehead","462","61","","","","","2","2","","","","","","13","31","15","","","381","1","","12","6","70","2","","37","2","124","","","","","","1","","7","14","","22","","74","2","7","20","8","1","","1","","","8","","","","2","",""
"MBTA - Essex County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Merrimac","71","17","","","","","","","","","","","","2","8","7","","","51","","","2","1","11","","","7","3","15","","","","","","","","1","3","","","1","6","1","","3","","","","","","","","","","","3","",""
"Merrimack College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methuen","1,523","297","","","","4","5","5","","","6","","1","53","207","21","","","1,175","1","","37","33","136","","4","84","41","310","","7","127","","4","","","88","2","","94","27","118","59","3","51","29","3","","","","","3","","","","16","",""
"Middleton","132","21","","","","","","","","","1","","","4","11","5","","","101","","","4","2","24","","","11","1","33","","","","","","1","1","5","4","","1","","11","2","1","10","4","","","","","","1","","","","5","",""
"Nahant","56","19","","","","","","","","","","","","3","2","14","","","35","","","1","","7","","1","8","","1","","","2","","1","","","","3","","1","1","6","","3","2","","","","","","","1","","","","1","",""
"Newbury","164","39","","","","","","","","","","1","2","13","8","15","","","95","1","","6","3","16","2","1","12","","34","","","","","2","","1","","7","","1","","7","","2","30","7","1","","","","","19","","","","3","",""
"Newburyport","418","64","","","","1","8","4","3","1","1","","3","15","21","15","","","343","1","","10","6","65","1","","33","5","136","","","","","","","","20","13","","13","","30","9","1","11","4","1","","","","","5","","","","1","",""
"North Andover","632","93","","","","","5","5","","","","","","22","44","22","","","517","1","","3","18","35","1","","48","2","295","","1","3","1","2","1","1","25","9","","4","4","57","3","3","22","17","","","","","","2","","","","3","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"North Shore Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Essex Community College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peabody","1,493","348","","","","","14","11","3","","3","","3","94","177","57","","","1,110","3","","39","11","201","","5","95","3","334","","","","","6","1","6","42","14","","70","1","237","35","7","35","21","","","","","","4","","","","8","2",""
"Rockport","76","33","","","","","","","","","1","","","8","12","12","","","38","","","2","1","12","","","4","","3","","","","","1","","","4","2","","2","","6","","1","5","1","","","","","","1","","","","3","",""
"Rowley","136","33","","","","1","2","2","","","1","","","5","17","7","","","100","","","7","1","9","","","8","","51","","","1","","1","","","3","4","","","","10","4","1","3","1","","","","","","","1","","","1","",""
"Salem","2,351","606","1","","","2","16","16","","","12","","1","76","359","139","","","1,642","6","1","51","2","291","","","190","43","","113","24","275","","16","1","1","104","12","","113","12","342","38","7","103","71","5","","","","","","","","","26","1",""
"Salem State College","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Salem State University","48","2","","","","","2","2","","","","","","","","","","","45","","","3","","12","","","","","","20","","","","","","","","1","","1","","8","","","1","","","","","","","","","","","1","",""
"Salisbury","334","85","","","","","6","4","2","","","","2","14","50","13","","","223","","","20","4","52","","","28","1","47","","","","","","2","","4","7","","10","1","35","12","","26","16","","","1","","","5","2","","","2","",""
"Saugus","868","149","1","","","","10","7","3","","2","","","48","66","22","","","675","","","23","9","119","","1","60","4","210","","1","6","","13","","","64","7","","39","6","82","24","7","44","32","","","","","","","","","","12","",""
"Swampscott","440","54","","","","","","","","","1","","","17","35","1","","","381","","","9","3","29","","","82","120","","","","","","3","4","","11","4","","17","","94","5","","5","3","","","","","","","","","","2","",""
"Topsfield","131","9","","","","","","","","","","","","3","5","1","","","119","","","3","","7","","","13","3","82","","","","","","","","1","","","1","","7","2","","3","2","","","","","","","","","","1","",""
"Wenham","78","7","","","","","1","1","","","","","","2","1","3","","","71","","","","","10","","","3","","36","","","1","","","","","","5","","4","","12","","","","","","","","","","","","","","","",""
"West Newbury","101","16","","","","","","","","","","","","5","6","5","","","75","2","","","1","31","","","6","","24","","","4","","","","","","2","","","","5","","","10","5","","","","","","2","","","","3","",""
"Ashfield","19","","","","","","","","","","","","","","","","","","18","","","","","2","","","7","","2","","","","","","","","","","","2","","3","2","","1","","","","","","","","","","","1","",""
"Bernardston","34","7","","","","","","","","","","","","5","1","1","","","25","","","1","","5","","","3","","5","","","","","","","","2","2","","1","","5","1","","2","1","","","","","","","","","","","1",""
"Buckland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Charlemont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Conway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Deerfield","96","34","","","","","2","2","","","","","","4","19","9","","","51","","","3","","15","","1","5","","2","","","1","","1","","","1","4","","4","","12","1","1","11","6","","","","","","1","","","","4","",""
"Erving","98","31","","","","","1","","1","","","1","2","4","12","11","","","40","","","3","","14","","1","4","","9","","","","","","","","","1","","2","1","3","1","1","27","22","","","","","","2","","","","3","",""
"Franklin State Police","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Holden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Franklin State Police Northampton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gill","29","8","","","","","","","","","","","1","","2","5","","","21","","","1","","9","","","1","","4","","","","","","","","","1","","","","4","1","","","","","","","","","","","","","","",""
"Greenfield","715","199","","","","3","19","18","1","","5","","3","59","90","20","","","427","1","","29","7","55","5","","35","3","29","","","","","8","7","1","18","29","","29","","146","19","6","89","67","3","","","","","6","1","","","11","1",""
"Greenfield CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Heath","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Leverett","11","1","","","","","","","","","","","","1","","","","","10","","","","","5","","","","","","","","1","","","","","","","","","","4","","","","","","","","","","","","","","","",""
"Leyden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
